172.17.40.127;;up;;;0A:0F:B9:E9:D0:22;
172.17.40.128;;up;;;22:57:1E:68:BC:C9;
172.17.40.129;;up;;;70:5E:55:7F:6B:83;
172.17.40.132;;up;;;44:6E:E5:AF:14:FF;Huawei
172.17.40.145;;up;;;18:70:3B:66:83:53;
172.17.40.146;;up;;;B6:5C:97:A1:63:54;
172.17.40.150;;up;;;58:20:59:70:82:44;
172.17.40.157;;up;;;2E:EB:F4:12:77:FC;
172.17.40.163;;up;;;50:DA:D6:C4:96:6F;
172.17.40.166;;up;;;52:36:D8:E9:27:49;
172.17.40.167;;up;;;12:4E:77:E7:CD:4D;
172.17.40.175;;up;;;0E:55:06:1A:7F:C2;
172.17.40.176;;up;;;A2:C2:23:DE:8E:67;
172.17.40.179;;up;;;80:79:5D:52:74:4F;
172.17.40.183;;up;;;32:4A:95:52:E8:C8;
172.17.40.188;;up;;;44:03:2C:FC:A2:88;
172.17.40.191;;up;;;4C:66:41:C1:DD:50;Samsung
172.17.40.197;;up;;;4A:E3:27:FF:EA:4F;
172.17.40.202;;up;;;28:16:AD:9C:21:92;Intel
172.17.40.204;;up;;HASAN;E0:D4:E8:0F:DB:0B;
172.17.40.205;;up;;;FE:83:B2:D8:3F:85;
172.17.40.210;;up;;DESKTOP-PQOSCLF;10:02:B5:15:6C:38;Intel
172.17.40.212;;up;;;B6:54:65:98:6B:79;
172.17.40.216;;up;;;46:12:FF:57:CF:10;
172.17.40.225;;up;;;9C:BC:F0:78:1C:54;
172.17.40.227;;up;;;EC:63:D7:4D:61:15;
172.17.40.228;;up;;;EE:39:9A:14:9B:D5;
172.17.40.230;;up;;;02:DC:CF:A4:14:AB;
172.17.40.235;;up;;;9A:A5:3A:09:52:43;
172.17.40.236;;up;;;B0:7D:64:74:DB:00;
172.17.40.240;;up;;;B2:C8:C1:A5:47:E0;
172.17.40.241;;up;;;68:3E:26:91:62:8E;
172.17.40.245;;up;;;D2:33:8C:35:F8:C9;
172.17.40.249;;up;;;76:B1:9F:A3:24:8B;
172.17.40.250;;up;;DESKTOP-A8O42I0;14:AB:C5:19:F5:46;Intel
172.17.41.3;;up;;;9C:4E:36:DC:93:D0;Intel
172.17.41.4;;up;;;44:85:00:B2:51:1F;Intel
172.17.41.7;;up;;;E6:2A:21:84:64:E9;
172.17.41.11;;up;;;AC:1E:9E:51:33:8E;
172.17.41.13;;up;;;6A:5E:4C:FC:77:FD;
172.17.41.15;;up;;;1E:EB:0E:C1:6C:D5;
172.17.41.17;;up;;;FA:5A:D9:EF:96:5F;
172.17.41.19;;up;;;34:02:86:43:FE:A9;Intel
172.17.41.21;;up;;;92:F7:84:63:B3:15;
172.17.41.22;;up;;;5C:FB:3A:2D:F0:E3;
172.17.41.29;;up;;DCNET-18;2C:8D:B1:27:A4:F2;
172.17.41.38;;up;;MACBOOKAIR-EBE2;08:6D:41:C6:EB:E2;Apple
172.17.41.42;;up;;;44:85:00:4B:0B:81;Intel
172.17.41.47;;up;;;EC:63:D7:C8:11:08;
172.17.41.52;;up;;;FA:FF:8C:A1:95:E8;
172.17.41.57;;up;;;98:F6:21:8F:61:95;
172.17.41.62;;up;;;74:4C:A1:76:16:B7;
172.17.41.64;;up;;;F4:B3:01:00:B5:5E;
172.17.41.66;;up;;;06:63:81:A2:DD:18;
172.17.41.67;;up;;;3C:7A:F0:E0:4C:22;
172.17.41.68;;up;;;9C:5A:81:D4:0B:C2;
172.17.41.71;;up;;;4E:EB:D7:51:0D:1E;
172.17.41.87;;up;;;CE:48:25:C9:81:68;
172.17.41.88;;up;;;5A:F6:0B:C1:2A:B1;
172.17.41.91;;up;;;E6:6F:91:4A:76:F3;
172.17.41.92;;up;;;E4:A7:A0:81:84:31;Intel
172.17.41.98;;up;;;30:07:4D:80:27:E3;
172.17.41.100;;up;;;94:0E:6B:FB:58:45;
172.17.41.109;;up;;;D8:BB:2C:CA:3F:BD;Apple
172.17.41.110;;up;;;CA:3D:9D:AB:31:0F;
172.17.41.111;;up;;;74:70:FD:86:95:8E;
172.17.41.112;;up;;;7E:DA:BC:61:47:2A;
172.17.41.113;;up;;;DA:7E:EF:59:63:FB;
172.17.41.117;;up;;;16:20:15:6C:9E:D0;
172.17.41.121;;up;;;16:EB:CE:1C:CB:29;
172.17.41.128;;up;;;9A:4C:C3:1C:B6:C0;
172.17.41.130;;up;;;82:B8:9E:40:A9:56;
172.17.41.143;;up;;;7C:FD:6B:39:8D:FC;
172.17.41.144;;up;;;D6:E6:1F:34:0F:71;
172.17.41.149;;up;;;32:12:7C:0E:64:AB;
172.17.41.150;;up;;;38:37:8B:73:D4:63;
172.17.41.159;;up;;;82:29:3E:E5:95:3F;
172.17.41.161;;up;;;04:D3:B5:F3:DE:5D;
172.17.41.165;;up;;;0E:13:EC:4E:4B:38;
172.17.41.167;;up;;;D2:65:6E:FA:3B:B6;
172.17.41.173;;up;;;2E:0F:68:A0:CA:38;
172.17.41.180;;up;;;02:73:81:D3:9E:ED;
172.17.41.182;;up;;;22:8D:3F:5C:A1:1A;
172.17.41.185;;up;;;0A:71:24:3D:FC:5D;
172.17.41.188;;up;;;62:E2:3C:76:24:05;
172.17.41.190;;up;;;36:B7:7E:1A:C4:E8;
172.17.41.191;;up;;;EE:8F:5A:89:20:B3;
172.17.41.193;;up;;;0A:6D:EF:09:C8:20;
172.17.41.195;;up;;;7C:A1:77:3C:93:F0;
172.17.41.198;;up;;;5E:3F:24:11:B8:7C;
172.17.41.203;;up;;;9C:BC:F0:25:10:DC;
172.17.41.212;;up;;;D4:6D:6D:9E:B6:FA;
172.17.41.213;;up;;;50:98:39:84:E3:86;
172.17.41.223;;up;;DESKTOP-EU5U690;F0:D5:BF:74:5C:98;Intel
172.17.41.224;;up;;;E6:84:8A:30:2D:A0;
172.17.41.226;;up;;ISBLT-10442;2C:6D:C1:6F:ED:3E;
172.17.41.228;;up;;;76:69:20:A5:00:08;
172.17.41.236;;up;;;F2:05:AA:24:E0:1B;
172.17.41.237;;up;;;AE:A3:C1:7A:53:3A;
172.17.41.240;;up;;;A4:08:EA:17:03:6E;Murata Manufacturing
172.17.41.254;;up;;;3A:A3:DB:46:19:E8;
172.17.42.1;;up;;;9C:5A:81:BA:2D:0F;
172.17.42.13;;up;;;BA:E2:63:61:49:DB;
172.17.42.20;;up;;;22:51:5C:D2:1B:FE;
172.17.42.25;;up;;;14:7D:DA:32:CF:84;
172.17.42.29;;up;;;4E:84:45:D1:25:91;
172.17.42.30;;up;;;9C:BC:F0:23:AE:15;
172.17.42.32;;up;;;BC:61:93:80:B3:44;
172.17.42.39;;up;;;2E:2F:90:7A:3D:3C;
172.17.42.40;;up;;;A6:25:F8:B8:8F:0D;
172.17.42.45;;up;;;8E:65:47:28:C3:C8;
172.17.42.61;;up;;;42:D8:57:6B:2C:97;
172.17.42.62;;up;;;A2:66:C0:6C:67:34;
172.17.42.67;;up;;;34:7D:F6:BB:A4:40;
172.17.42.69;;up;;DESKTOP-04S3IQJ;7C:67:A2:A8:27:03;
172.17.42.73;;up;;;E6:D8:E6:DB:5C:1E;
172.17.42.80;;up;;;FE:86:FB:B3:6E:B0;
172.17.42.81;;up;;;0A:A4:09:BF:B4:EC;
172.17.42.83;;up;;;D2:17:75:49:CE:E5;
172.17.42.86;;up;;;4E:44:10:30:52:00;
172.17.42.92;;up;;;C4:9F:4C:39:C9:B6;
172.17.42.93;;up;;;9C:5A:81:85:B3:6B;
172.17.42.97;;up;;;C2:AF:6E:09:91:5E;
172.17.42.109;;up;;;96:63:A0:00:7C:F2;
172.17.42.117;;up;;;4E:FC:F4:AF:79:E4;
172.17.42.119;;up;;;7C:21:4A:5C:E9:CD;
172.17.42.122;;up;;;0C:C6:FD:90:28:91;
172.17.42.127;;up;;;3C:06:30:22:74:30;
172.17.42.128;;up;;;AA:9E:8D:82:63:AA;
172.17.42.132;;up;;;86:59:9D:7C:CF:85;
172.17.42.142;;up;;;16:B5:E9:D7:AC:4B;
172.17.42.144;;up;;;1A:41:E7:15:A0:77;
172.17.42.146;;up;;;7E:71:A9:80:64:C3;
172.17.42.149;;up;;;F6:D2:52:D3:09:F4;
172.17.42.153;;up;;HASSAAN-PC;64:27:37:D8:5B:35;Hon Hai Precision
172.17.42.155;;up;;DESKTOP-23F32QH;C8:94:02:10:2E:2D;
172.17.42.157;;up;;DESKTOP-FOAAVGU;D8:0F:99:6C:E3:65;Hon Hai Precision
172.17.42.161;;up;;;1C:CC:D6:D4:43:76;
172.17.42.163;;up;;;1A:EC:B3:58:3E:2C;
172.17.42.173;;up;;;10:3F:44:64:8E:6A;
172.17.42.175;;up;;;D8:0F:99:5F:41:C5;Hon Hai Precision
172.17.42.177;;up;;HASSANALIPC;18:CC:18:BD:94:AD;
172.17.42.181;;up;;;00:45:E2:12:D1:01;
172.17.42.186;;up;;;AC:23:34:0B:19:C7;
172.17.42.190;;up;;;B6:9B:A8:8C:94:4E;
172.17.42.199;;up;;;3A:12:BF:35:93:B8;
172.17.42.202;;up;;;F6:40:C6:75:C2:DA;
172.17.42.204;;up;;;A2:C2:94:CE:24:E4;
172.17.42.208;;up;;;A2:82:3F:C0:D2:55;
172.17.42.216;;up;;;56:B5:E1:4D:1A:26;
172.17.42.217;;up;;;A6:34:AF:52:1C:54;
172.17.42.220;;up;;DESKTOP-B3FPM03;80:91:33:85:9D:97;
172.17.42.221;;up;;;BC:A5:8B:54:14:1E;
172.17.42.223;;up;;;6A:05:36:34:02:E3;
172.17.42.226;;up;;;D6:1F:5D:27:C0:E9;
172.17.42.229;;up;;;5E:FE:00:E9:B6:E0;
172.17.42.233;;up;;;66:79:9A:8F:70:86;
172.17.42.234;;up;;;10:6F:D9:7A:19:D3;
172.17.42.235;;up;;;1A:9D:13:F2:8A:E3;
172.17.42.239;;up;;;F8:9E:94:29:97:35;
172.17.42.252;;up;;;48:51:B7:55:60:FE;Intel
172.17.43.1;;up;;;62:0F:1C:80:C3:38;
172.17.43.8;;up;;;14:AB:C5:46:34:B2;Intel
172.17.43.9;;up;;;66:8C:54:4B:2F:C1;
172.17.43.10;;up;;;42:A8:C3:A8:78:79;
172.17.43.16;;up;;;C4:9F:4C:61:79:DC;
172.17.43.17;;up;;;FC:B3:BC:93:18:AE;
172.17.43.19;;up;;;E2:ED:B7:BB:79:9F;
172.17.43.22;;up;;;E6:05:1A:26:49:CD;
172.17.43.27;;up;;;92:61:BA:DA:DF:7B;
172.17.43.31;;up;;;CE:40:45:8C:E1:A8;
172.17.43.39;;up;;;56:E0:EA:E3:DD:64;
172.17.43.43;;up;;;50:DA:D6:D0:A4:75;
172.17.43.50;;up;;;AC:B5:7D:5F:92:A8;Liteon Technology
172.17.43.54;;up;;;A8:5E:45:8C:1E:94;
172.17.43.57;;up;;;6C:43:3C:A6:F1:19;
172.17.43.60;;up;;;22:84:2B:F7:D3:B7;
172.17.43.65;;up;;;76:C7:40:90:58:F0;
172.17.43.69;;up;;;F6:3A:C6:0C:DB:FE;
172.17.43.70;;up;;;16:AA:D5:5E:30:5C;
172.17.43.77;;up;;;C6:5A:08:E4:7A:0A;
172.17.43.89;;up;;;BE:B0:57:BA:2E:B2;
172.17.43.91;;up;;;82:44:39:6A:FC:DD;
172.17.43.92;;up;;;3A:1E:44:7E:95:03;
172.17.43.107;;up;;;E6:0C:7A:CD:7E:20;
172.17.43.111;;up;;;4A:43:87:F3:C4:86;
172.17.43.113;;up;;;AC:23:34:8F:3E:E3;
172.17.43.114;;up;;;82:AA:14:96:AE:B7;
172.17.43.119;;up;;;AE:0A:A0:77:CC:E3;
172.17.43.134;;up;;;A2:09:1C:07:B3:9A;
172.17.43.136;;up;;;7E:5C:07:08:BB:C1;
172.17.43.139;;up;;;3A:B2:52:95:31:66;
172.17.43.140;;up;;;9A:ED:78:33:3F:08;
172.17.43.141;;up;;;B2:D0:F9:40:E3:3E;
172.17.43.145;;up;;;06:37:B7:37:51:D6;
172.17.43.148;;up;;;86:D3:56:58:36:9C;
172.17.43.156;;up;;;2E:22:DB:7C:E0:07;
172.17.43.166;;up;;;74:15:75:EB:9B:F5;
172.17.43.168;;up;;DESKTOP00001;E4:A4:71:10:11:C0;Intel
172.17.43.170;;up;;;D2:16:D1:09:6A:22;
172.17.43.176;;up;;;36:0E:7D:CA:5F:F3;
172.17.43.177;;up;;;B2:19:B8:69:F0:33;
172.17.43.181;;up;;;A6:66:4F:EA:73:B0;
172.17.43.187;;up;;LAPTOP-PCK3G5I1;10:6F:D9:8B:62:85;
172.17.43.202;;up;;;28:16:AD:C1:BC:95;Intel
172.17.43.204;;up;;;9A:7E:02:70:FB:F7;
172.17.43.209;;up;;;92:BA:6B:2B:96:85;
172.17.43.216;;up;;;FA:16:75:B3:62:93;
172.17.43.223;;up;;;1A:CD:FC:BE:CE:45;
172.17.43.228;;up;;;D2:C3:FF:CD:CD:36;
172.17.43.229;;up;;;82:B8:DC:47:DE:49;
172.17.43.237;;up;;;9A:81:48:C4:6D:1A;
172.17.43.239;;up;;;42:F6:6C:4C:B0:8F;
172.17.43.244;;up;;;40:1C:83:8A:2F:1E;
172.17.43.246;;up;;;EE:A3:AE:81:51:17;
172.17.43.247;;up;;;2A:FC:53:DD:51:F4;
172.17.43.248;;up;;;6E:D4:F6:E9:C6:E4;
172.17.43.253;;up;;;DA:4D:B7:43:D6:50;
172.17.44.2;;up;;;62:EA:AA:F5:29:0B;
172.17.44.9;;up;;;0C:C6:FD:8D:22:93;
172.17.44.16;;up;;;A6:73:AB:29:87:FB;
172.17.44.17;;up;;;F0:6E:0B:C7:D2:55;
172.17.44.18;;up;;;DC:72:9B:E5:CA:6D;
172.17.44.20;;up;;;98:E0:D9:69:56:2D;Apple
172.17.44.23;;up;;;C6:C0:26:BE:6B:D1;
172.17.44.37;;up;;;3A:65:4F:0A:85:51;
172.17.44.38;;up;;;AC:5F:3E:4C:B7:3B;Samsung
172.17.44.42;;up;;;2C:D0:66:2C:12:47;
172.17.44.49;;up;;;98:AF:65:31:7D:F1;
172.17.44.51;;up;;;F4:D1:08:C8:7C:83;
172.17.44.56;;up;;;26:C8:71:D6:54:59;
172.17.44.60;;up;;;D2:A2:E9:40:20:CE;
172.17.44.61;;up;;;4A:5A:78:F8:77:19;
172.17.44.72;;up;;;4E:CA:47:E8:F9:15;
172.17.44.73;;up;;;42:58:90:98:42:8D;
172.17.44.77;;up;;;04:E5:98:63:9D:0F;
172.17.44.81;;up;;;D0:53:49:35:73:F6;Liteon Technology
172.17.44.83;;up;;;E4:A7:C5:67:3C:5C;
172.17.44.85;;up;;;34:02:86:9B:06:68;Intel
172.17.44.86;;up;;;26:9B:CB:03:7C:2F;
172.17.44.89;;up;;;60:67:20:02:97:AA;Intel
172.17.44.92;;up;;;6E:46:F8:09:0D:1A;
172.17.44.93;;up;;SHROUD;EC:2E:98:1C:D6:39;
172.17.44.96;;up;;;66:D1:40:0A:5D:72;
172.17.44.100;;up;;;C2:B4:5A:D8:2B:28;
172.17.44.102;;up;;;86:4E:E8:82:2B:19;
172.17.44.104;;up;;;0A:30:C5:68:3A:52;
172.17.44.108;;up;;;02:D4:63:B0:EA:C3;
172.17.44.110;;up;;;6E:BB:FC:CD:04:B7;
172.17.44.112;;up;;;44:85:00:58:60:06;Intel
172.17.44.120;;up;;;5C:3A:45:D7:61:03;
172.17.44.121;;up;;;06:C8:0E:8F:09:21;
172.17.44.123;;up;;;8E:05:29:1A:8B:45;
172.17.44.129;;up;;;1E:59:22:02:65:27;
172.17.44.134;;up;;MAHEEN;E8:FB:1C:C2:86:A3;
172.17.44.136;;up;;;BE:11:B3:D7:04:D9;
172.17.44.138;;up;;;10:6F:D9:12:05:49;
172.17.44.152;;up;;;B4:CD:27:6B:7B:6B;
172.17.44.153;;up;;DESKTOP-L4OTVSC;08:D4:0C:8E:D6:86;Intel
172.17.44.156;;up;;PHO2-48;9C:DA:3E:9E:DC:16;
172.17.44.162;;up;;;AA:6C:31:33:58:D8;
172.17.44.163;;up;;;22:10:7E:A4:9A:00;
172.17.44.165;;up;;;74:40:BB:26:23:C5;
172.17.44.170;;up;;;9E:F1:0B:49:34:0F;
172.17.44.171;;up;;DESKTOP-L7TOMP4;4C:D5:77:86:E8:79;
172.17.44.173;;up;;;C8:09:A8:22:38:B9;
172.17.44.174;;up;;DESKTOP-POSC2QS;A0:A8:CD:C7:3E:9F;Intel
172.17.44.176;;up;;;26:8E:B4:2F:89:CB;
172.17.44.180;;up;;;D6:D4:39:73:18:15;
172.17.44.181;;up;;;82:96:2B:A9:CA:37;
172.17.44.182;;up;;;80:79:5D:C5:5F:AF;
172.17.44.186;;up;;KASHIF-KAMRAN;48:5F:99:D0:A4:97;
172.17.44.189;;up;;;FE:F8:99:01:6F:2E;
172.17.44.190;;up;;;56:A2:8C:60:F1:99;
172.17.44.191;;up;;;DC:FB:48:F4:7A:D6;
172.17.44.194;;up;;;8A:5D:55:41:D3:18;
172.17.44.199;;up;;;5C:E0:C5:D9:71:73;Intel
172.17.44.200;;up;;;3A:19:D4:C2:F3:64;
172.17.44.203;;up;;;34:1C:F0:FD:04:1E;
172.17.44.204;;up;;;80:19:34:33:F0:1D;Intel
172.17.44.213;;up;;;C6:C5:8C:FC:97:DA;
172.17.44.216;;up;;;4A:15:8D:EA:C6:EA;
172.17.44.217;;up;;;68:5A:CF:5E:C6:58;
172.17.44.218;;up;;;B6:1F:E6:93:A0:4C;
172.17.44.220;;up;;;D8:55:75:E9:87:17;
172.17.44.221;;up;;;D8:C0:A6:40:48:FB;
172.17.44.223;;up;;;06:7B:64:9D:9D:D1;
172.17.44.228;;up;;;F0:9E:4A:28:B4:37;
172.17.44.229;;up;;;26:A1:5E:85:CC:67;
172.17.44.231;;up;;;B6:FD:5D:ED:24:7A;
172.17.44.233;;up;;;6A:A9:D3:83:C4:73;
172.17.44.236;;up;;;72:13:55:02:CE:39;
172.17.44.237;;up;;;FA:4E:F2:30:8D:88;
172.17.44.242;;up;;;DE:3E:9D:8F:09:8A;
172.17.44.245;;up;;;5C:5F:67:CC:41:F6;
172.17.44.247;;up;;;B4:39:39:C1:CD:ED;
172.17.44.251;;up;;;3E:72:E6:2E:96:61;
172.17.44.255;;up;;;88:46:04:4F:E0:53;
172.17.45.0;;up;;DESKTOP-ISEE62I;E4:B3:18:53:A4:35;Intel
172.17.45.4;;up;;;60:57:18:D5:76:9A;Intel
172.17.45.9;;up;;DESKTOP-2PBD1A2;38:59:F9:C0:47:D9;Hon Hai Precision
172.17.45.11;;up;;;6A:88:B3:5C:13:3B;
172.17.45.18;;up;;;A2:0D:F4:D1:94:2E;
172.17.45.20;;up;;;F0:D5:BF:BB:24:6B;Intel
172.17.45.24;;up;;;44:03:2C:E6:7E:9A;
172.17.45.26;;up;;;8C:70:5A:96:EE:7C;Intel
172.17.45.31;;up;;;FE:78:56:5B:B8:3A;
172.17.45.33;;up;;;B2:E8:90:4C:4D:F4;
172.17.45.35;;up;;;96:FD:97:E0:8F:A2;
172.17.45.36;;up;;DESKTOP-08SPIEK;00:E9:3A:59:4F:69;
172.17.45.37;;up;;;82:9C:C2:53:94:25;
172.17.45.43;;up;;;58:00:E3:7F:AB:73;Liteon Technology
172.17.45.45;;up;;;D6:95:0D:C3:9C:2E;
172.17.45.49;;up;;DELLINSPIRON;78:E4:00:0C:B3:32;Hon Hai Precision
172.17.45.51;;up;;;9A:55:88:EA:79:7E;
172.17.45.64;;up;;;80:45:DD:BB:1F:C5;
172.17.45.65;;up;;;BA:16:15:0D:54:32;
172.17.45.67;;up;;LAPTOP-64DPPA7O;5C:FB:3A:90:6F:E1;
172.17.45.69;;up;;DESKTOP-0DP1GIQ;F8:DA:0C:3D:44:CD;Hon Hai Precision
172.17.45.83;;up;;;3E:78:51:0C:E9:7E;
172.17.45.86;;up;;MACBOOKPRO-7610;A0:78:17:6F:76:10;
172.17.45.88;;up;;;EE:43:BB:4E:57:03;
172.17.45.89;;up;;;44:03:2C:C5:6D:31;
172.17.45.90;;up;;;44:55:C4:78:A5:D7;
172.17.45.94;;up;;;A0:C9:A0:7D:4C:1B;
172.17.45.96;;up;;;4A:0A:5C:C6:1D:7B;
172.17.45.98;;up;;;BC:61:93:80:31:84;
172.17.45.100;;up;;DESKTOP-1UE8707;64:80:99:B7:18:67;Intel
172.17.45.102;;up;;;E0:CC:F8:F1:8C:1A;
172.17.45.104;;up;;;72:26:60:B3:55:ED;
172.17.45.106;;up;;;E2:A5:13:15:6F:B3;
172.17.45.112;;up;;;BC:61:93:80:04:6A;
172.17.45.117;;up;;;66:CF:71:EE:03:E7;
172.17.45.124;;up;;;24:11:45:CC:B5:B1;
172.17.45.130;;up;;;00:28:F8:B8:4F:9D;Intel
172.17.45.146;;up;;;EE:44:34:E6:15:A7;
172.17.45.152;;up;;;5A:CF:01:D0:7E:F6;
172.17.45.154;;up;;;92:AE:BB:13:D2:C8;
172.17.45.157;;up;;;EA:66:64:4C:E3:C1;
172.17.45.158;;up;;;4A:5B:37:45:59:B4;
172.17.45.160;;up;;;32:99:4D:9C:40:93;
172.17.45.164;;up;;;9A:29:B3:4A:02:50;
172.17.45.166;;up;;;62:75:B7:BC:82:41;
172.17.45.171;;up;;INBOOK_X1;84:1B:77:BE:B2:6B;
172.17.45.172;;up;;;BE:D5:AC:BA:50:CA;
172.17.45.176;;up;;;8C:83:E1:FA:1B:FA;
172.17.45.183;;up;;;CA:1B:20:22:3F:D8;
172.17.45.184;;up;;;92:6E:72:6C:0B:1B;
172.17.45.185;;up;;;44:03:2C:D4:72:C7;
172.17.45.186;;up;;;FC:01:7C:69:D4:8D;
172.17.45.187;;up;;;AE:50:1B:60:BF:32;
172.17.45.200;;up;;;82:3D:1A:73:64:0F;
172.17.45.202;;up;;;46:D6:76:69:03:7F;
172.17.45.221;;up;;;C6:BC:30:CC:8A:3C;
172.17.45.222;;up;;;72:D8:E7:15:92:89;
172.17.45.223;;up;;;42:F5:D6:CE:63:43;
172.17.45.226;;up;;;8C:F5:A3:C1:0B:1C;
172.17.45.231;;up;;;12:1D:1E:AD:19:24;
172.17.45.235;;up;;;62:F6:B8:72:66:B1;
172.17.45.240;;up;;;42:78:D8:D0:11:52;
172.17.45.242;;up;;;BE:00:A1:8C:89:21;
172.17.45.245;;up;;;3A:7B:4D:D4:14:AA;
172.17.45.249;;up;;;42:8F:0B:52:43:38;
172.17.46.2;;up;;DESKTOP-HKKLFFB;AC:7B:A1:AC:70:F6;Intel
172.17.46.4;;up;;;C6:58:A5:F8:17:77;
172.17.46.5;;up;;;CE:9B:6A:93:3D:97;
172.17.46.6;;up;;;42:41:26:7F:01:0B;
172.17.46.8;;up;;;8C:C8:4B:4D:C8:D1;
172.17.46.19;;up;;;AC:23:34:4C:4B:97;
172.17.46.22;;up;;;40:A3:CC:D8:BE:F9;
172.17.46.26;;up;;;98:9C:57:8F:53:F4;
172.17.46.28;;up;;;22:7E:52:F0:E3:33;
172.17.46.29;;up;;;1C:CC:D6:42:E0:09;
172.17.46.31;;up;;;AC:5F:3E:C6:FE:B6;Samsung
172.17.46.33;;up;;;E4:A7:C5:13:77:99;
172.17.46.36;;up;;;CE:26:04:F0:69:85;
172.17.46.37;;up;;;80:4E:70:02:38:6A;
172.17.46.39;;up;;;0E:2D:14:ED:0F:17;
172.17.46.47;;up;;;3E:81:2D:15:B6:A6;
172.17.46.53;;up;;;A0:57:E3:DD:1A:D6;
172.17.46.56;;up;;;E4:42:A6:51:58:F1;
172.17.46.62;;up;;MSI;E0:2B:E9:CC:DC:2E;
172.17.46.63;;up;;;74:C1:7D:FA:8D:07;
172.17.46.66;;up;;;E2:80:93:8B:76:8F;
172.17.46.72;;up;;;FA:F4:EB:90:D1:FE;
172.17.46.73;;up;;;AE:A5:12:5C:0E:26;
172.17.46.78;;up;;;50:DA:D6:A5:D0:91;
172.17.46.80;;up;;;48:83:B4:89:65:1D;
172.17.46.81;;up;;;86:AC:03:0D:27:42;
172.17.46.83;;up;;;06:22:FE:48:43:3D;
172.17.46.84;;up;;;44:66:FC:3A:5D:65;
172.17.46.92;;up;;;02:D7:2A:A0:6B:CC;
172.17.46.94;;up;;AIMEN;5C:FB:3A:69:EA:DB;
172.17.46.96;;up;;;10:02:B5:D1:D7:60;Intel
172.17.46.105;;up;;;A0:A8:CD:27:25:3B;Intel
172.17.46.106;;up;;;30:10:B3:72:94:E2;Liteon Technology
172.17.46.108;;up;;;16:0E:67:A0:B7:15;
172.17.46.111;;up;;;96:DE:03:98:86:20;
172.17.46.113;;up;;;18:56:80:FF:6D:92;
172.17.46.114;;up;;;10:4A:7D:D2:15:27;Intel
172.17.46.115;;up;;;1A:07:C8:2D:F8:26;
172.17.46.116;;up;;DESKTOP-L34ICVV;14:13:33:28:24:9F;
172.17.46.117;;up;;;42:BC:59:D3:DF:62;
172.17.46.125;;up;;;92:E2:5C:65:5B:E5;
172.17.46.134;;up;;;CE:E1:E1:BB:51:CE;
172.17.46.137;;up;;;0E:9F:1C:9E:00:AA;
172.17.46.140;;up;;;D2:FA:D6:AD:F2:8E;
172.17.46.146;;up;;MALAIKA;2C:8D:B1:A2:C0:F1;
172.17.46.148;;up;;;2C:D0:66:4D:92:99;
172.17.46.151;;up;;;B0:35:9F:D9:CB:23;
172.17.46.154;;up;;;B0:35:9F:B2:F2:32;
172.17.46.156;;up;;;94:65:2D:70:14:02;OnePlus Technology (Shenzhen)
172.17.46.163;;up;;;80:45:DD:BD:19:83;
172.17.46.165;;up;;;7E:4A:AD:5B:1C:F7;
172.17.46.170;;up;;;82:CD:C0:CE:2D:65;
172.17.46.172;;up;;;04:6C:59:0A:FD:70;
172.17.46.180;;up;;;52:A9:E7:45:FB:3D;
172.17.46.182;;up;;;8E:FB:2A:1C:97:BA;
172.17.46.184;;up;;MACBOOKPRO-C2F1;B0:BE:83:78:C2:F1;
172.17.46.187;;up;;;1A:02:06:BA:34:78;
172.17.46.194;;up;;;92:AF:26:02:68:50;
172.17.46.195;;up;;;08:7F:98:04:B7:47;
172.17.46.196;;up;;DESKTOP-98101EV;28:39:26:2B:44:8F;
172.17.46.198;;up;;;62:BD:96:53:93:CA;
172.17.46.199;;up;;;E2:1D:35:F1:A2:B6;
172.17.46.204;;up;;;DE:74:ED:B3:E2:26;
172.17.46.212;;up;;;60:57:18:5F:04:47;Intel
172.17.46.213;;up;;;D0:DF:9A:D7:79:AF;Liteon Technology
172.17.46.215;;up;;SHAHRUKHGHAZAAN;1C:BF:C0:EC:B8:4F;
172.17.46.216;;up;;;DE:D1:BB:AE:94:23;
172.17.46.220;;up;;;1A:70:3E:71:24:03;
172.17.46.226;;up;;;46:13:41:CC:BE:D2;
172.17.46.230;;up;;;A6:D7:67:D7:81:5D;
172.17.46.231;;up;;;38:68:93:7F:C0:D3;
172.17.46.233;;up;;;60:AB:67:BF:87:D6;
172.17.46.236;;up;;;10:0B:A9:81:56:30;Intel
172.17.46.238;;up;;;B6:29:BD:BE:64:DB;
172.17.46.239;;up;;;80:45:DD:BD:17:26;
172.17.46.241;;up;;;A0:57:E3:DD:1A:D6;
172.17.46.243;;up;;;A2:96:05:A2:F9:18;
172.17.46.246;;up;;;50:C2:E8:53:E0:F3;
172.17.46.248;;up;;;F8:A2:D6:C5:9F:FB;
172.17.46.250;;up;;;DA:2E:18:D0:39:94;
172.17.46.252;;up;;;F6:02:C2:5A:49:96;
172.17.47.1;;up;;;30:24:32:AD:F8:59;
172.17.47.2;;up;;;1E:68:80:E5:9C:DC;
172.17.47.4;;up;;;0A:31:C0:85:98:5A;
172.17.47.10;;up;;;DA:98:84:B0:8B:18;
172.17.47.11;;up;;MYPRECIOUSPC;70:1C:E7:91:EC:5E;Intel
172.17.47.13;;up;;;0A:AD:80:8A:FE:40;
